date,resource_id,resource_type,cost,usage_percent,day_of_week,day_of_month,month,is_weekend,is_idle,is_underutilized,is_optimized,is_overutilized,region,environment
2025-06-10 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.04644209288295085,92.88418576590169,1,10,6,False,False,False,False,True,us-east-1,production
2025-06-11 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.07097948852718006,100.0,2,11,6,False,False,False,False,True,ap-southeast-1,development
2025-06-12 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.06109363846679378,100.0,3,12,6,False,False,False,False,True,eu-west-1,development
2025-06-13 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.06716039057967257,100.0,4,13,6,False,False,False,False,True,us-west-2,staging
2025-06-14 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.016063498544157187,32.126997088314376,5,14,6,True,False,True,False,False,us-east-1,development
2025-06-15 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.015075051195593702,30.1501023911874,6,15,6,True,False,True,False,False,ap-southeast-1,production
2025-06-16 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.04035854716022243,80.71709432044484,0,16,6,False,False,False,False,True,eu-west-1,production
2025-06-17 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.11028521398658958,100.0,1,17,6,False,False,False,False,True,eu-west-1,development
2025-06-18 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.056308684288685185,100.0,2,18,6,False,False,False,False,True,eu-west-1,staging
2025-06-19 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.05753092817667999,100.0,3,19,6,False,False,False,False,True,us-west-2,staging
2025-06-20 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.042577311640176876,85.15462328035375,4,20,6,False,False,False,False,True,us-west-2,production
2025-06-21 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.01801636059603155,36.03272119206309,5,21,6,True,False,True,False,False,eu-west-1,production
2025-06-22 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.009035041841542309,18.07008368308462,6,22,6,True,True,False,False,False,ap-southeast-1,staging
2025-06-23 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.07330345844100165,100.0,0,23,6,False,False,False,False,True,us-west-2,production
2025-06-24 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.09615058264634642,100.0,1,24,6,False,False,False,False,True,eu-west-1,staging
2025-06-25 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.26067965168262097,100.0,2,25,6,False,False,False,False,True,ap-southeast-1,staging
2025-06-26 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.15433978846561897,100.0,3,26,6,False,False,False,False,True,us-east-1,staging
2025-06-27 14:49:39.192634,EC2-Compute-058,EC2-Compute,1.2784335811522975,100.0,4,27,6,False,False,False,False,True,us-east-1,staging
2025-06-28 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.04410009954923982,88.20019909847963,5,28,6,True,False,False,False,True,eu-west-1,staging
2025-06-29 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.037882534771817494,75.765069543635,6,29,6,True,False,False,True,False,us-east-1,staging
2025-06-30 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.06244277488795116,100.0,0,30,6,False,False,False,False,True,eu-west-1,production
2025-07-01 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.10150496505328135,100.0,1,1,7,False,False,False,False,True,us-east-1,production
2025-07-02 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.07463894817109944,100.0,2,2,7,False,False,False,False,True,eu-west-1,production
2025-07-03 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.07065038601250848,100.0,3,3,7,False,False,False,False,True,ap-southeast-1,staging
2025-07-04 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.05868781529928701,100.0,4,4,7,False,False,False,False,True,ap-southeast-1,production
2025-07-05 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.016506769536527435,33.013539073054865,5,5,7,True,False,True,False,False,us-west-2,production
2025-07-06 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.016873274642801084,33.74654928560217,6,6,7,True,False,True,False,False,us-east-1,production
2025-07-07 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.07627356213190895,100.0,0,7,7,False,False,False,False,True,ap-southeast-1,staging
2025-07-08 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.06041623991342107,100.0,1,8,7,False,False,False,False,True,us-east-1,staging
2025-07-09 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.08854533285180248,100.0,2,9,7,False,False,False,False,True,ap-southeast-1,production
2025-07-10 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.1089190019137494,100.0,3,10,7,False,False,False,False,True,ap-southeast-1,development
2025-07-11 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.10745475290796958,100.0,4,11,7,False,False,False,False,True,us-west-2,production
2025-07-12 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.012514733262660718,25.029466525321435,5,12,7,True,False,True,False,False,eu-west-1,development
2025-07-13 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.01221962019499362,24.43924038998724,6,13,7,True,False,True,False,False,eu-west-1,production
2025-07-14 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.07812634353789612,100.0,0,14,7,False,False,False,False,True,ap-southeast-1,production
2025-07-15 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.04874735973816812,97.49471947633623,1,15,7,False,False,False,False,True,eu-west-1,staging
2025-07-16 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.08587459315655405,100.0,2,16,7,False,False,False,False,True,ap-southeast-1,development
2025-07-17 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.4987208275245504,100.0,3,17,7,False,False,False,False,True,us-west-2,staging
2025-07-18 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.058895748069634477,100.0,4,18,7,False,False,False,False,True,us-east-1,development
2025-07-19 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.019580962199095362,39.16192439819072,5,19,7,True,False,True,False,False,ap-southeast-1,development
2025-07-20 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.02091305734250672,41.82611468501344,6,20,7,True,False,True,False,False,us-west-2,staging
2025-07-21 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.09308065811823309,100.0,0,21,7,False,False,False,False,True,ap-southeast-1,development
2025-07-22 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.07788929013997273,100.0,1,22,7,False,False,False,False,True,eu-west-1,staging
2025-07-23 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.0920215785709083,100.0,2,23,7,False,False,False,False,True,ap-southeast-1,development
2025-07-24 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.08903943710540775,100.0,3,24,7,False,False,False,False,True,eu-west-1,development
2025-07-25 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.15936893057355783,100.0,4,25,7,False,False,False,False,True,ap-southeast-1,development
2025-07-26 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.021356850812743758,42.713701625487516,5,26,7,True,False,True,False,False,us-west-2,development
2025-07-27 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.03884413579125878,77.68827158251756,6,27,7,True,False,False,True,False,ap-southeast-1,production
2025-07-28 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.17457580938253436,100.0,0,28,7,False,False,False,False,True,us-east-1,development
2025-07-29 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.14628298956089916,100.0,1,29,7,False,False,False,False,True,eu-west-1,production
2025-07-30 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.10721890651727971,100.0,2,30,7,False,False,False,False,True,us-west-2,staging
2025-07-31 14:49:39.192634,EC2-Compute-058,EC2-Compute,1.3445868361290627,100.0,3,31,7,False,False,False,False,True,us-east-1,staging
2025-08-01 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.1274696331615565,100.0,4,1,8,False,False,False,False,True,ap-southeast-1,staging
2025-08-02 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.015212480707124509,30.42496141424901,5,2,8,True,False,True,False,False,us-east-1,development
2025-08-03 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.006339082689695003,12.678165379390006,6,3,8,True,True,False,False,False,eu-west-1,production
2025-08-04 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.05604551134347126,100.0,0,4,8,False,False,False,False,True,ap-southeast-1,production
2025-08-05 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.0650290668312305,100.0,1,5,8,False,False,False,False,True,us-east-1,staging
2025-08-06 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.1070577108536458,100.0,2,6,8,False,False,False,False,True,eu-west-1,production
2025-08-07 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.12524009467545516,100.0,3,7,8,False,False,False,False,True,us-east-1,staging
2025-08-08 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.04346226690377681,86.92453380755362,4,8,8,False,False,False,False,True,us-east-1,production
2025-08-09 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.018609408173121535,37.21881634624307,5,9,8,True,False,True,False,False,eu-west-1,staging
2025-08-10 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.0675695370724275,100.0,6,10,8,True,False,False,False,True,us-east-1,production
2025-08-11 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.11870295999732235,100.0,0,11,8,False,False,False,False,True,eu-west-1,production
2025-08-12 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.07019045451751864,100.0,1,12,8,False,False,False,False,True,us-west-2,production
2025-08-13 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.08420943519760052,100.0,2,13,8,False,False,False,False,True,ap-southeast-1,development
2025-08-14 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.05504548610039585,100.0,3,14,8,False,False,False,False,True,ap-southeast-1,staging
2025-08-15 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.048584067482960916,97.16813496592182,4,15,8,False,False,False,False,True,ap-southeast-1,staging
2025-08-16 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.021271000672309075,42.54200134461815,5,16,8,True,False,True,False,False,us-west-2,staging
2025-08-17 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.008806042122936534,17.612084245873067,6,17,8,True,True,False,False,False,us-east-1,staging
2025-08-18 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.8820573969605577,100.0,0,18,8,False,False,False,False,True,us-east-1,production
2025-08-19 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.0817955653693639,100.0,1,19,8,False,False,False,False,True,ap-southeast-1,development
2025-08-20 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.10349878916363042,100.0,2,20,8,False,False,False,False,True,ap-southeast-1,production
2025-08-21 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.7101615424596697,100.0,3,21,8,False,False,False,False,True,ap-southeast-1,staging
2025-08-22 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.45086725301050684,100.0,4,22,8,False,False,False,False,True,us-west-2,development
2025-08-23 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.010719295403043236,21.43859080608647,5,23,8,True,False,True,False,False,eu-west-1,production
2025-08-24 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.020585353145323834,41.170706290647665,6,24,8,True,False,True,False,False,ap-southeast-1,staging
2025-08-25 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.09176927261814607,100.0,0,25,8,False,False,False,False,True,us-west-2,development
2025-08-26 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.18957872145934743,100.0,1,26,8,False,False,False,False,True,ap-southeast-1,production
2025-08-27 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.10002100642811292,100.0,2,27,8,False,False,False,False,True,us-east-1,development
2025-08-28 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.11080295107834333,100.0,3,28,8,False,False,False,False,True,eu-west-1,production
2025-08-29 14:49:39.192634,EC2-Compute-058,EC2-Compute,1.580850701276067,100.0,4,29,8,False,False,False,False,True,us-east-1,staging
2025-08-30 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.009390062243486118,18.780124486972234,5,30,8,True,True,False,False,False,ap-southeast-1,staging
2025-08-31 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.026679405318829476,53.35881063765895,6,31,8,True,False,False,True,False,ap-southeast-1,production
2025-09-01 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.06903595224742715,100.0,0,1,9,False,False,False,False,True,us-west-2,staging
2025-09-02 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.052152761715720704,100.0,1,2,9,False,False,False,False,True,us-east-1,production
2025-09-03 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.09441432393206875,100.0,2,3,9,False,False,False,False,True,eu-west-1,staging
2025-09-04 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.07912907536696709,100.0,3,4,9,False,False,False,False,True,us-west-2,production
2025-09-05 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.10375732883901662,100.0,4,5,9,False,False,False,False,True,ap-southeast-1,development
2025-09-06 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.018954067426693328,37.908134853386656,5,6,9,True,False,True,False,False,us-west-2,development
2025-09-07 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.01951172637101815,39.0234527420363,6,7,9,True,False,True,False,False,us-east-1,staging
2025-09-08 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.4067843424198593,100.0,0,8,9,False,False,False,False,True,eu-west-1,staging
2025-09-09 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.06174531498192202,100.0,1,9,9,False,False,False,False,True,eu-west-1,staging
2025-09-10 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.042618074260023404,85.23614852004681,2,10,9,False,False,False,False,True,us-west-2,staging
2025-09-11 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.05229938689239863,100.0,3,11,9,False,False,False,False,True,ap-southeast-1,production
2025-09-12 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.09391421113273636,100.0,4,12,9,False,False,False,False,True,eu-west-1,staging
2025-09-13 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.00843905443914419,16.87810887828838,5,13,9,True,True,False,False,False,ap-southeast-1,development
2025-09-14 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.01672858117237178,33.45716234474356,6,14,9,True,False,True,False,False,us-west-2,development
2025-09-15 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.4457819722868239,100.0,0,15,9,False,False,False,False,True,us-east-1,development
2025-09-16 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.07354653036847601,100.0,1,16,9,False,False,False,False,True,us-west-2,staging
2025-09-17 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.04550164161278941,91.00328322557883,2,17,9,False,False,False,False,True,us-east-1,staging
2025-09-18 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.12032450527464432,100.0,3,18,9,False,False,False,False,True,us-east-1,staging
2025-09-19 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.09551850980500781,100.0,4,19,9,False,False,False,False,True,eu-west-1,production
2025-09-20 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.0061669715705703065,12.333943141140614,5,20,9,True,True,False,False,False,us-west-2,staging
2025-09-21 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.012119832006757763,24.239664013515526,6,21,9,True,False,True,False,False,us-east-1,production
2025-09-22 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.07346831834924139,100.0,0,22,9,False,False,False,False,True,eu-west-1,production
2025-09-23 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.08234259737957117,100.0,1,23,9,False,False,False,False,True,ap-southeast-1,production
2025-09-24 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.07575915908861737,100.0,2,24,9,False,False,False,False,True,us-east-1,production
2025-09-25 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.12409514061534883,100.0,3,25,9,False,False,False,False,True,us-west-2,development
2025-09-26 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.12705918577847092,100.0,4,26,9,False,False,False,False,True,us-east-1,development
2025-09-27 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.015893819373441538,31.787638746883072,5,27,9,True,False,True,False,False,ap-southeast-1,staging
2025-09-28 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.04395970576585126,87.91941153170252,6,28,9,True,False,False,False,True,ap-southeast-1,staging
2025-09-29 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.15233217434422558,100.0,0,29,9,False,False,False,False,True,ap-southeast-1,staging
2025-09-30 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.10926462776825956,100.0,1,30,9,False,False,False,False,True,eu-west-1,development
2025-10-01 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.05616521655299517,100.0,2,1,10,False,False,False,False,True,us-east-1,staging
2025-10-02 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.11625477858859891,100.0,3,2,10,False,False,False,False,True,us-west-2,development
2025-10-03 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.1282487454802997,100.0,4,3,10,False,False,False,False,True,us-west-2,staging
2025-10-04 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.015886922426395306,31.77384485279061,5,4,10,True,False,True,False,False,us-west-2,development
2025-10-05 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.0208799005935226,41.7598011870452,6,5,10,True,False,True,False,False,us-east-1,development
2025-10-06 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.14302958181146946,100.0,0,6,10,False,False,False,False,True,ap-southeast-1,development
2025-10-07 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.16129407278526048,100.0,1,7,10,False,False,False,False,True,eu-west-1,production
2025-10-08 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.05662146575338502,100.0,2,8,10,False,False,False,False,True,eu-west-1,production
2025-10-09 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.05815242171192725,100.0,3,9,10,False,False,False,False,True,us-west-2,development
2025-10-10 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.06927329819130877,100.0,4,10,10,False,False,False,False,True,ap-southeast-1,production
2025-10-11 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.027671270536556332,55.34254107311266,5,11,10,True,False,False,True,False,ap-southeast-1,development
2025-10-12 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.030299030009180147,60.598060018360286,6,12,10,True,False,False,True,False,us-east-1,staging
2025-10-13 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.1377290451706446,100.0,0,13,10,False,False,False,False,True,us-east-1,production
2025-10-14 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.08563879324636899,100.0,1,14,10,False,False,False,False,True,us-east-1,staging
2025-10-15 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.14670322333212504,100.0,2,15,10,False,False,False,False,True,ap-southeast-1,production
2025-10-16 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.07911293308567739,100.0,3,16,10,False,False,False,False,True,us-west-2,production
2025-10-17 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.11866980230589412,100.0,4,17,10,False,False,False,False,True,us-west-2,staging
2025-10-18 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.017744877577554097,35.48975515510819,5,18,10,True,False,True,False,False,ap-southeast-1,development
2025-10-19 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.01885932019286676,37.718640385733515,6,19,10,True,False,True,False,False,ap-southeast-1,staging
2025-10-20 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.08190535806718997,100.0,0,20,10,False,False,False,False,True,eu-west-1,staging
2025-10-21 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.11574586201261332,100.0,1,21,10,False,False,False,False,True,eu-west-1,production
2025-10-22 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.130347782413616,100.0,2,22,10,False,False,False,False,True,ap-southeast-1,production
2025-10-23 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.10742996532392869,100.0,3,23,10,False,False,False,False,True,eu-west-1,production
2025-10-24 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.0901273904798679,100.0,4,24,10,False,False,False,False,True,us-east-1,staging
2025-10-25 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.42767434799466175,100.0,5,25,10,True,False,False,False,True,us-east-1,development
2025-10-26 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.04971726461572015,99.43452923144031,6,26,10,True,False,False,False,True,eu-west-1,development
2025-10-27 14:49:39.192634,EC2-Compute-058,EC2-Compute,0.08725680576542129,100.0,0,27,10,False,False,False,False,True,eu-west-1,staging
2024-10-28 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.21755716956783497,100.0,0,28,10,False,False,False,False,True,eu-west-1,production
2024-10-29 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.15826928935130155,100.0,1,29,10,False,False,False,False,True,eu-west-1,production
2024-10-30 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.2643239805222087,100.0,2,30,10,False,False,False,False,True,ap-southeast-1,development
2024-10-31 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.21029115395281292,100.0,3,31,10,False,False,False,False,True,ap-southeast-1,staging
2024-11-01 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.14076315052307442,100.0,4,1,11,False,False,False,False,True,eu-west-1,production
2024-11-02 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.018574772875008496,37.14954575001699,5,2,11,True,False,True,False,False,us-west-2,production
2024-11-03 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.011716661788367987,23.433323576735972,6,3,11,True,False,True,False,False,eu-west-1,development
2024-11-04 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.12630329136834068,100.0,0,4,11,False,False,False,False,True,ap-southeast-1,development
2024-11-05 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.08134095714894106,100.0,1,5,11,False,False,False,False,True,us-west-2,staging
2024-11-06 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.10440475926108708,100.0,2,6,11,False,False,False,False,True,ap-southeast-1,development
2024-11-07 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.1078614074959547,100.0,3,7,11,False,False,False,False,True,us-west-2,staging
2024-11-08 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.08059623668301306,100.0,4,8,11,False,False,False,False,True,us-west-2,staging
2024-11-09 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.021984799724724655,43.96959944944931,5,9,11,True,False,True,False,False,ap-southeast-1,production
2024-11-10 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.026928037751107557,53.856075502215106,6,10,11,True,False,False,True,False,us-east-1,staging
2024-11-11 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.10612617581842948,100.0,0,11,11,False,False,False,False,True,us-west-2,staging
2024-11-12 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.13393149603878704,100.0,1,12,11,False,False,False,False,True,eu-west-1,production
2024-11-13 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.0931191647792448,100.0,2,13,11,False,False,False,False,True,eu-west-1,production
2024-11-14 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.13882420830460537,100.0,3,14,11,False,False,False,False,True,ap-southeast-1,development
2024-11-15 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.11837647507744718,100.0,4,15,11,False,False,False,False,True,ap-southeast-1,development
2024-11-16 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.01497542436089876,29.95084872179752,5,16,11,True,False,True,False,False,eu-west-1,production
2024-11-17 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.02354454516403936,47.08909032807871,6,17,11,True,False,True,False,False,us-west-2,staging
2024-11-18 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.10403628004095988,100.0,0,18,11,False,False,False,False,True,eu-west-1,development
2024-11-19 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.10972336570391968,100.0,1,19,11,False,False,False,False,True,eu-west-1,production
2024-11-20 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.1037386408605251,100.0,2,20,11,False,False,False,False,True,us-east-1,production
2024-11-21 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.08581976059973317,100.0,3,21,11,False,False,False,False,True,ap-southeast-1,production
2024-11-22 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.1642886564121251,100.0,4,22,11,False,False,False,False,True,eu-west-1,staging
2024-11-23 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.022706045713066277,45.41209142613255,5,23,11,True,False,True,False,False,eu-west-1,development
2024-11-24 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.021200204481287444,42.400408962574886,6,24,11,True,False,True,False,False,us-east-1,development
2024-11-25 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.1193765024469501,100.0,0,25,11,False,False,False,False,True,us-east-1,development
2024-11-26 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.2190875755038537,100.0,1,26,11,False,False,False,False,True,ap-southeast-1,staging
2024-11-27 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.08833333782601455,100.0,2,27,11,False,False,False,False,True,us-west-2,production
2024-11-28 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.2263296704364087,100.0,3,28,11,False,False,False,False,True,us-west-2,staging
2024-11-29 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.12678216916543325,100.0,4,29,11,False,False,False,False,True,ap-southeast-1,production
2024-11-30 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.025772340742080586,51.54468148416117,5,30,11,True,False,False,True,False,ap-southeast-1,staging
2024-12-01 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.012277914891044144,24.55582978208829,6,1,12,True,False,True,False,False,ap-southeast-1,production
2024-12-02 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.17505381781198945,100.0,0,2,12,False,False,False,False,True,eu-west-1,production
2024-12-03 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.14607778223273754,100.0,1,3,12,False,False,False,False,True,ap-southeast-1,staging
2024-12-04 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.08652126321834018,100.0,2,4,12,False,False,False,False,True,us-west-2,production
2024-12-05 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.10845645464618972,100.0,3,5,12,False,False,False,False,True,us-west-2,production
2024-12-06 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.12033080092526047,100.0,4,6,12,False,False,False,False,True,eu-west-1,staging
2024-12-07 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.014640777240388748,29.281554480777494,5,7,12,True,False,True,False,False,us-east-1,development
2024-12-08 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.005372977827562651,10.745955655125302,6,8,12,True,True,False,False,False,us-east-1,production
2024-12-09 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.08657426620581209,100.0,0,9,12,False,False,False,False,True,us-east-1,staging
2024-12-10 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.06599097316091,100.0,1,10,12,False,False,False,False,True,us-east-1,production
2024-12-11 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.08494850073422265,100.0,2,11,12,False,False,False,False,True,ap-southeast-1,production
2024-12-12 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.10808119969290612,100.0,3,12,12,False,False,False,False,True,eu-west-1,production
2024-12-13 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.2234356422567804,100.0,4,13,12,False,False,False,False,True,eu-west-1,production
2024-12-14 14:49:39.192634,EC2-Compute-059,EC2-Compute,0.013581459808560159,27.162919617120316,5,14,12,True,False,True,False,False,ap-southeast-1,staging
